code,id,uta,uta1
010,00522,かささきの−くものかけはし−あきくれて−よはにはしもや−さえわたるらむ,かささきの−わたせるはしに−おくしもの−しろきをみれは−よそふけにけり
010,00525,かみなひの−みむろのこすゑ−いかならむ−なへてのやまも−しくれするころ,かみなつき−しくれもいまた−ふらなくに−かねてうつろふ−かみなひのもり
010,00526,すすかかは−ふかきこのはに−ひかすへて−やまたのはらの−しくれをそきく,いまよりは−もみちのもとに−やとりせし−をしむにたひの−ひかすへぬへし
010,00530,たつたやま−あらしやみねに−よわるらむ−わたらぬみつも−にしきたえけり,たつたかは−もみちみたれて−なかるめり−わたらはにしき−なかやたえなむ
010,00530,たつたやま−あらしやみねに−よわるらむ−わたらぬみつも−にしきたえけり,あらしふく−みむろのやまの−もみちはは−たつたのかはの−にしきなりけり
010,00531,ははそはら−しつくもいろや−かはるらむ−もりのしたくさ−あきふけにけり,おはらきの−もりのしたくさ−しけりあひて−ふかくもなつの−なりにけるかな
010,00532,ときわかぬ−なみさへいろに−いつみかは−ははそのもりに−あらしふくらし,くさもきも−いろかはれとも−わたつうみの−なみのはなにそ−あきなかりける
010,00534,きりのはも−ふみわけかたく−なりにけり−かならすひとを−まつとなけれと,わかやとは−みちみえぬまて−あれにけり−つれなきひとを−まつとせしまに
010,00536,もみちはの−いろにまかせて−ときはきも−かせにうつろふ−あきのやまかな,あきくれと−いろもかはらぬ−ときはやま−よそのもみちを−かせそかしける
010,00537,つゆしくれ−もるやまかけの−したもみち−ぬるともをらむ−あきのかたみに,しらつゆも−しくれもいたく−もるやまは−したはのこらす−いろつきにけり
010,00537,つゆしくれ−もるやまかけの−したもみち−ぬるともをらむ−あきのかたみに,ぬれつつそ−しひてをりつる−としのうちに−はるはいくかも−あらしとおもへは
010,00538,まつにはふ−まさきのかつら−ちりにけり−とやまのあきは−かせすさふらむ,みやまには−あられふるらし−とやまなる−まさきのかつら−いろつきにけり
010,00545,ゆくあきの−かたみなるへき−もみちはも−あすはしくれと−ふりやまかはむ,からにしき−えたにひとむら−のこれるは−あきのかたみに−たたぬなりけり
010,00555,ちりかかる−もみちなかれぬ−おほゐかは−いつれゐせきの−みつのしからみ,やまかはに−かせのかけたる−しからみは−なかれもあへぬ−もみちなりけり
010,00557,ひくるれは−あふひともなし−まさきちる−みねのあらしの−おとはかりして,ひもくれぬ−ひともかへりぬ−やまさとは−みねのあらしの−おとはかりして
010,00557,ひくるれは−あふひともなし−まさきちる−みねのあらしの−おとはかりして,みやまには−あられふるらし−とやまなる−まさきのかつら−いろつきにけり
010,00561,うつりゆく−くもにあらしの−こゑすなり−ちるかまさきの−かつらきのやま,もみちはの−ちりゆくかたを−たつぬれは−あきもあらしの−こゑのみそする
010,00561,うつりゆく−くもにあらしの−こゑすなり−ちるかまさきの−かつらきのやま,ひくるれは−あふひともなし−まさきちる−みねのあらしの−おとはかりして
010,00566,からにしき−あきのかたみや−たつたやま−ちりあへぬえたに−あらしふくなり,からにしき−えたにひとむら−のこれるは−あきのかたみに−たたぬなりけり
010,00571,かみなつき−ききのこのはは−ちりはてて−にはにそかせの−おとはきこゆる,かみなつき−ねさめにきけは−やまさとの−あらしのこゑは−このはなりけり
010,00574,かみなつき−しくれふるらし−さほやまの−まさきのかつら−いろまさりゆく,みやまには−あられふるらし−とやまなる−まさきのかつら−いろつきにけり
010,00577,しくれのあめ−そめかねてけり−やましろの−ときはのもりの−まきのしたはは,しくれのあめ−まなくしふれは−まきのはも−あらそひかねて−いろつきにけり
010,00581,ふかみとり−あらそひかねて−いかならむ−まなくしくれの−ふるのかみすき,しくれのあめ−まなくしふれは−まきのはも−あらそひかねて−いろつきにけり
010,00586,はれくもり−しくれはさため−なきものを−ふりはてぬるは−わかみなりけり,かみなつき−ふりみふらすみ−さためなき−しくれそふゆの−はしめなりける
010,00592,もみちはを−なにをしみけむ−このまより−もりくるつきは−こよひこそみれ,このまより−もりくるつきの−かけみれは−こころつくしの−あきはきにけり
010,00604,あきのいろを−はらひはててや−ひさかたの−つきのかつらに−こからしのかせ,ひさかたの−つきのかつらも−あきはなほ−もみちすれはや−てりまさるらむ
010,00607,ふゆかれの−もりのくちはの−しものうへに−おちたるつきの−かけのさむけさ,このまより−もりくるつきの−かけみれは−こころつくしの−あきはきにけり
010,00610,かけとめし−つゆのやとりを−おもひいてて−しもにあととふ−あさちふのつき,あさちふの−つゆのやとりに−きみをおきて−よものあらしそ−しつこころなき
010,00611,かたしきの−そてをやしもに−かさぬらむ−つきによかるる−うちのはしひめ,さむしろに−ころもかたしき−こよひもや−われをまつらむ−うちのはしひめ
010,00614,ふゆのよの−なかきをおくる−そてぬれぬ−あかつきかたの−よものあらしに,ふゆのよの−なかきをおくる−ほとにしも−あかつきかたの−つるのひとこゑ
010,00615,ささのはは−みやまもさやに−うちそよき−こほれるしもを−ふくあらしかな,ささのはは−みやまもさやに−さやけとも−われはいもおもふ−わかれきぬれは
010,00616,きみこすは−ひとりやねなむ−ささのはの−みやまもそよに−さやくしもよを,ささのはは−みやまもさやに−さやけとも−われはいもおもふ−わかれきぬれは
010,00616,きみこすは−ひとりやねなむ−ささのはの−みやまもそよに−さやくしもよを,さかしらに−なつはひとまね−ささのはの−さやくしもよを−わかひとりぬる
010,00617,しもかれは−そこともみえぬ−くさのはら−たれにとはまし−あきのなこりを,狭衣物語
010,00625,つのくにの−なにはのはるは−ゆめなれや−あしのかれはに−かせわたるなり,こころあらむ−ひとにみせはや−つのくにの−なにはわたりの−はるのけしきを
010,00627,さひしさに−たへたるひとの−またもあれな−いほりならへむ−ふゆのやまさと,やまさとは−ふゆそさひしさ−まさりける−ひとめもくさも−かれぬとおもへは
010,00630,たちぬるる−やまのしつくも−おとたえて−まきのしたはに−たるひしにけり,あしひきの−やまのしつくに−いもまつと−われたちぬれぬ−やまのしつくに
010,00635,かたしきの−そてのこほりも−むすほほれ−とけてねぬよの−ゆめそみしかき,とけてねぬ−ねさめさひしき−ふゆのよに−むすほほれつる−ゆめのみしかさ
010,00636,はしひめの−かたしきころも−さむしろに−まつよむなしき−うちのあけほの,さむしろに−ころもかたしき−こよひもや−われをまつらむ−うちのはしひめ
010,00637,あしろきに−いさよふなみの−おとふけて−ひとりやねぬる−うちのはしひめ,もののふの−やそうちかはの−あしろきに−いさよふなみの−ゆくへしらすも
010,00639,しかのうらや−とほさかりゆく−なみまより−こほりていつる−ありあけのつき,さよふくる−ままにみきはや−こほるらむ−とほさかりゆく−しかのうらなみ
010,00640,ひとりみる−いけのこほりに−すむつきの−やかてそてにも−うつりぬるかな,みつのうへに−おもひしものを−ふゆのよの−こほりはそての−ものにそありける
010,00644,しらなみに−はねうちかはし−はまちとり−かなしきものは−よはのひとこゑ,しらくもに−はねうちかはし−とふかりの−かすさへみゆる−あきのよのつき
010,00645,ゆふなきに−とわたるちとり−なみまより−みゆるこしまの−くもにきえぬる,なみまより−みゆるこしまの−はまひさき−ひさしくなりぬ−きみにあはすて
010,00651,かせさゆる−をしまかいその−むらちとり−たちゐはなみの−こころなりけり,かせはやみ−としまかさきを−こきゆけは−ゆふなみちとり−たちゐなくなり
010,00652,はかなしや−さてもいくよか−ゆくみつに−かすかきわふる−をしのひとりね,ゆくみつに−かすかくよりも−はかなきは−おもはぬひとを−おもふなりけり
010,00655,ねやのうへに−かたえさしおほひ−そともなる−はひろかしはに−あられふるなり,をふのうらに−かたえさしおほひ−なるなしの−なりもならすも−ねてかたらはむ
010,00661,ふれはかく−うさのみまさる−よをしらて−あれたるにはに−つもるはつゆき,よにふれは−うさこそまされ−みよしのの−いはのかけみち−ふみならしてむ
010,00666,しらやまも−としふるゆきや−つもるらむ−よはにかたしく−たもとさゆなり,としふれは−こしのしらやま−おいにけり−おほくのふゆの−ゆきつもりつつ
010,00671,こまとめて−そてうちはらふ−かけもなし−さののわたりの−ゆきのゆふくれ,くるしくも−ふりくるあめか−みわかさき−さののわたりに−いへもあらなくに
010,00674,ふるゆきに−たくものけむり−かききえて−さひしくもあるか−しほかまのうら,きみまさて−けふりたえにし−しほかまの−うらさひしくも−みえわたるかな
010,00681,ふゆくさの−かれにしひとの−いまさらに−ゆきふみわけて−みえむものかは,わかまたぬ−としはきぬれと−ふゆくさの−かれにしひとは−おとつれもせす
010,00683,このころは−はなももみちも−えたになし−しはしなきえそ−まつのしらゆき,ふるゆきは−きえてもしはし−とまらなむ−はなももみちも−えたになきころ
010,00699,としのあけて−うきよのゆめの−さむへくは−くるともけふは−いとはさらまし,はなしあらは−なにかははるの−をしからむ−くるともけふは−なけかさらまし
010,00705,おいのなみ−こえけるみこそ−あはれなれ−ことしもいまは−すゑのまつやま,きみをおきて−あたしこころを−わかもたは−すゑのまつやま−なみもこえなむ
010,00719,やまひとの−をるそてにほふ−きくのつゆ−うちはらふにも−ちよはへぬへし,ぬれてほす−やまちのきくの−つゆのまに−いつかちとせを−われはへにけむ
010,00734,あめのした−めくむくさきの−めもはるに−かきりもしらぬ−みよのすゑすゑ,むらさきの−いろこきときは−めもはるに−のなるくさきそ−わかれさりける
010,00734,あめのした−めくむくさきの−めもはるに−かきりもしらぬ−みよのすゑすゑ,なにはえに−しけれるあしの−めもはるに−おほくのよをは−きみにとそおもふ
010,00740,たかさこの−まつもむかしに−なりぬへし−なほゆくすゑは−あきのよのつき,たれをかも−しるひとにせむ−たかさこの−まつもむかしの−ともならなくに
010,00742,うれしさや−かたしくそてに−つつむらむ−けふまちえたる−うちのはしひめ,さむしろに−ころもかたしき−こよひもや−われをまつらむ−うちのはしひめ
010,00743,としへたる−うちのはしもり−こととはむ−いくよになりぬ−みつのみなかみ,ちはやふる−うちのはしもり−なれをしそ−あはれとはおもふ−としのへぬれは
010,00745,やほかゆく−はまのまさこを−きみかよの−かすにとらなむ−おきつしまもり,やほかゆく−はまのまさこと−わかこひと−いつれまされり−おきつしまもり
010,00746,かすかやま−みやこのみなみ−しかそおもふ−きたのふちなみ−はるにあへとは,わかいほは−みやこのたつみ−しかそすむ−よをうちやまと−ひとはいふなり
010,00829,みしゆめに−やかてまきれぬ−わかみこそ−とはるるけふも−まつかなしけれ,みてもまた−あふよまれなる−ゆめのうちに−やかてまきるる−わかみともかな
010,00835,われもいつそ−あらましかはと−みしひとを−しのふとすれと−いととそひゆく,よのなかに−あらましかはと−おもふひと−なきかおほくも−なりにけるかな
010,00877,おもひいてて−おなしそらとは−つきをみよ−ほとはくもゐに−めくりあふまて,わするなよ−ほとはくもゐに−なりぬとも−そらゆくつきの−めくりあふまて
010,00891,わするなよ−やとるたもとは−かはるとも−かたみにしほる−よはのつきかけ,わするなよ−ほとはくもゐに−なりぬとも−そらゆくつきの−めくりあふまて
010,00932,なつかりの−あしのかりねも−あはれなり−たまえのつきの−あけかたのそら,なつかりの−たまえのあしを−ふみしたき−むれゐるとりの−たつそらそなき
010,00933,たちかへり−またもきてみむ−まつしまや−をしまのとまや−なみにあらすな,まつしまの−をしまのいそに−あさりせし−あまのそてこそ−かくはぬれしか
010,00934,こととへよ−おもひおきつの−はまちとり−なくなくいてし−あとのつきかけ,きみをおもひ−おきつのはまに−なくたつの−たつねくれはそ−ありとたにきく
010,00943,いくよかは−つきをあはれと−なかめきて−なみにをりしく−いせのはまをき,かみかせや−いせのはまをき−をりしきて−たひねやすらむ−あらきはまへに
010,00945,かせさむみ−いせのはまをき−わけゆけは−ころもかりかね−なみになくなり,よをさむみ−ころもかりかね−なくなへに−はきのしたはも−うつろひにけり
010,00947,ゆくすゑは−いまいくよとか−いはしろの−をかのかやねに−まくらむすはむ,きみかよも−わかよもしるや−いはしろの−をかのくさねを−いさむすひてな
010,00948,まつかねの−をしまかいその−さよまくら−いたくなぬれそ−あまのそてかは,まつしまの−をしまのいそに−あさりせし−あまのそてこそ−かくはぬれしか
010,00958,いたつらに−たつやあさまの−ゆふけふり−さととひかぬる−をちこちのやま,しなのなる−あさまのたけに−たつけふり−をちこちひとの−みやはとかめぬ
010,00959,みやこをは−あまつそらとも−きかさりき−なになかむらむ−くものはたてを,ゆふくれは−くものはたてに−ものそおもふ−あまつそらなる−ひとをこふとて
010,00964,まくらとて−いつれのくさに−ちきるらむ−ゆくをかきりの−のへのゆふくれ,まくらとて−くさひきむすふ−こともせし−あきのよとたに−たのまれなくに
010,00968,わすれなむ−まつとなつけそ−なかなかに−いなはのやまの−みねのあきかせ,たちわかれ−いなはのやまの−みねにおふる−まつとしきかは−いまかへりこむ
010,00970,ふるさとに−たのめしひとも−すゑのまつ−まつらむそてに−なみやこすらむ,きみをおきて−あたしこころを−わかもたは−すゑのまつやま−なみもこえなむ
010,00970,ふるさとに−たのめしひとも−すゑのまつ−まつらむそてに−なみやこすらむ,なみこゆる−ころともしらす−すゑのまつ−まつらむものと−おもひけるかな#「まつらむとのみ」になっている
010,00973,なにはひと−あしひたくやに−やとかりて−すすろにそての−しほたるるかな,なにはひと−あしひたくやは−すすたれと−おのかつまこそ−とこめつらなれ
010,00977,おほつかな−みやこにすまぬ−みやことり−こととふひとに−いかかこたへし,なにしおはは−いさこととはむ−みやことり−わかおもふひとは−ありやなしやと
010,00980,そてにふけ−さそなたひねの−ゆめはみし−おもふかたより−かよふうらかせ,こひわひて−なくねにまかふ−うらなみは−おもふかたより−かせやふくらむ
010,00981,たひねする−ゆめちはゆるせ−うつのやま−せきとはきかす−もるひともなし,するかなる−うつのやまへの−うつつにも−ゆめにもひとに−あはぬなりけり
010,00991,おとにのみ−ありとききこし−みよしのの−たきはけふこそ−そてにおちけれ,みよしのの−たきのしらなみ−しらねとも−かたりしつけは−いにしへおもほゆ
010,00994,かすかのの−わかむらさきの−すりころも−しのふのみたれ−かきりしられす,みちのくの−しのふもちすり−たれゆゑに−みたれそめにし−われならなくに
010,01012,けふもまた−かくやいふきの−さしもくさ−さらはわれのみ−もえやわたらむ,かくとたに−えやはいふきの−さしもくさ−さしもしらしな−もゆるおもひを
010,01013,つくはやま−はやましけやま−しけけれと−おもひいるには−さはらさりけり,風俗歌「筑波山」
010,01014,われならぬ−ひとにこころを−つくはやま−したにかよはむ−みちたにやなき,風俗歌「筑波山」
010,01015,ひとしれす−おもふこころは−あしひきの−やましたみつの−わきやかへらむ,あしひきの−やましたみつの−こかくれて−たきつこころを−せきそかねつる
010,01022,かたをかの−ゆきまにねさす−わかくさの−ほのかにみてし−ひとそこひしき,かすかのの−ゆきまをわけて−おひいてくる−くさのはつかに−みえしきみはも
010,01028,いそのかみ−ふるのかみすき−ふりぬれと−いろにはいてす−つゆもしくれも,いそのかみ−ふるのかむすき−かむさひし−こひをもわれは−さらにするかも
010,01029,わかこひは−まきのしたはに−もるしくれ−ぬるともそての−いろにいてめや,しくれのあめ−そめかねてけり−やましろの−ときはのもりの−まきのしたはは
010,01031,うつせみの−なくねやよそに−もりのつゆ−ほしあへぬそてを−ひとのとふまて,うつせみの−はにおくつゆの−こかくれて−しのひしのひに−ぬるるそてかな
010,01032,おもひあれは−そてにほたるを−つつみても−いははやものを−とふひとはなし,つつめとも−かくれぬものは−なつむしの−みよりあまれる−おもひなりけり
010,01032,おもひあれは−そてにほたるを−つつみても−いははやものを−とふひとはなし,郢曲#112実方集（実方朝臣集）実方集　全00100に類似
010,01033,おもひつつ−へにけるとしの−かひやなき−たたあらましの−ゆふくれのそら,おもひつつ−へにけるとしを−しるへにて−なれぬるものは−こころなりけり
010,01035,わすれては−うちなけかるる−ゆふへかな−われのみしりて−すくるつきひを,ひとしれぬ−おもひのみこそ−わひしけれ−わかなけきをは−われのみそしる
010,01036,わかこひは−しるひともなし−せくとこの−なみたもらすな−つけのをまくら,まくらより−またしるひとも−なきこひを−なみたせきあへす−もらしつるかな
010,01043,ほとときす−いつかとまちし−あやめくさ−けふはいかなる−ねにかなくへき,ほとときす−なくやさつきの−あやめくさ−あやめもしらぬ−こひもするかな
010,01061,いかにせむ−くめちのはしの−なかそらに−わたしもはてぬ−みとやなりなむ,かつらきや−くめちのはしに−あらはこそ−おもふこころを−なかそらにせめ
010,01062,たれそこの−みわのひはらも−しらなくに−こころのすきの−われをたつぬる,わかいほは−みわのやまもと−こひしくは−とふらひきませ−すきたてるかと
010,01070,かやりひの−さよふけかたの−したこかれ−くるしやわかみ−ひとしれすのみ,元永本古今#001古今集古今集　巻十一：恋一00500に類似
010,01073,かちをたえ−ゆらのみなとに−よるふねの−たよりもしらぬ−おきつしほかせ,ゆらのとを−わたるふなひと−かちをたえ−ゆくへもしらぬ−こひのみちかも
010,01074,しるへせよ−あとなきなみに−こくふねの−ゆくへもしらぬ−やへのしほかせ,しらなみの−あとなきかたに−ゆくふねも−かせそたよりの−しるへなりける
010,01075,きのくにや−ゆらのみなとに−ひろふてふ−たまさかにたに−あひみてしかな,いもかため−たまをひろふと−きのくにの−ゆらのみさきに−このひくらしつ
010,01076,つれもなき−ひとのこころの−うきにはふ−あしのしたねの−ねをこそはなけ,あしねはふ−うきはうへこそ−つれなけれ−したはえならす−おもふこころを
010,01077,なにはひと−いかなるえにか−くちはてむ−あふことなみに−みをつくしつつ,わひぬれは−いまはたおなし−なにはなる−みをつくしても−あはむとそおもふ
010,01079,あふまての−みるめかるへき−かたそなき−またなみなれぬ−いそのあまひと,みるめかる−かたやいつくそ−さをさして−われにをしへよ−あまのつりふね
010,01081,したもえに−おもひきえなむ−けふりたに−あとなきくもの−はてそかなしき,狭衣物語
010,01081,したもえに−おもひきえなむ−けふりたに−あとなきくもの−はてそかなしき,狭衣物語
010,01083,こひをのみ−すまのうらひと−もしほたれ−ほしあへぬそての−はてをしらはや,わくらはに−とふひとあらは−すまのうらに−もしほたれつつ−わふとこたへよ
010,01084,みるめこそ−いりぬるいその−くさならめ−そてさへなみの−したにくちぬる,しほみては−いりぬるいその−くさなれや−みらくすくなく−こふらくのおほき
010,01086,しるらめや−このはふりしく−たにみつの−いはまにもらす−したのこころを,いしまゆく−したにはかよふ−たにみつも−このはをしけみ−うへそつれなき
010,01087,もらすなよ−くもゐるみねの−はつしくれ−このははしたに−いろかはるとも,しらつゆも−しくれもいたく−もるやまは−したはのこらす−いろつきにけり
010,01088,かくとたに−おもふこころを−いはせやま−したゆくみつの−くさかくれつつ,いはせやま−たにのしたみつ−うちしのひ−ひとのみぬまは−なかれてそふる
010,01089,もらさはや−おもふこころを−さてのみは−えそやましろの−ゐてのしからみ,たまもかる−ゐてのしからみ−うすみかも−こひのよとめる−わかこころかも
010,01093,ひとしれす−くるしきものは−しのふやま−したはふくすの−うらみなりけり,しのふれは−くるしきものを−ひとしれす−おもふてふこと−たれにかたらむ
010,01096,うちはへて−くるしきものは−ひとめのみ−しのふのうらの−あまのたくなは,いせのうみの−あまのつりなは−うちはへて−くるしとのみや−おもひわたらむ
010,01101,くさふかき−なつのわけゆく−さをしかの−ねをこそたてね−つゆそこほるる,なつのゆく−をしかのつのの−つかのまも−いもかこころを−わすれておもへや
010,01106,なかめわひ−それとはなしに−ものそおもふ−くものはたての−ゆふくれのそら,ゆふくれは−くものはたてに−ものそおもふ−あまつそらなる−ひとをこふとて
010,01108,やまかつの−あさのさころも−をさをあらみ−あはてつきひや−すきふけるいほ,すまのあまの−しほやきころも−をさをあらみ−まとほにあれや−きみかきまさぬ
010,01112,しらたまか−つゆかととはむ−ひともかな−ものおもふそてを−さしてこたへむ,しらたまか−なにそとひとの−とひしとき−つゆとこたへて−きえなましものを
010,01114,わかこひは−ちきのかたそき−かたくのみ−ゆきあはてとしの−つもりぬるかな,よやさむき−ころもやうすき−かたそきの−ゆきあひのまより−しもやおくらむ
010,01115,いつとなく−しほやくあまの−とまひさし−ひさしくなりぬ−あはぬおもひは,なみまより−みゆるこしまの−はまひさき−ひさしくなりぬ−きみにあはすて
010,01117,すまのあまの−そてにふきこす−しほかせの−なるとはすれと−てにもたまらす,いせのうみに−しほやくあまの−ふちころも−なるとはすれと−あはぬきみかな
010,01118,ありとても−あはぬためしの−なとりかは−くちたにはてね−せせのうもれき,なとりかは−せせのうもれき−あらはれは−いかにせむとか−あひみそめけむ
010,01119,なけかすよ−いまはたおなし−なとりかは−せせのうもれき−くちはてぬとも,わひぬれは−いまはたおなし−なにはなる−みをつくしても−あはむとそおもふ
010,01119,なけかすよ−いまはたおなし−なとりかは−せせのうもれき−くちはてぬとも,なとりかは−せせのうもれき−あらはれは−いかにせむとか−あひみそめけむ
010,01120,なみたかは−たきつこころの−はやきせを−しからみかけて−せくそてそなき,みをなけし−なみたのかはの−はやきせを−しからみかけて−たれかととめし
010,01126,みにそへる−そのおもかけも−きえななむ−ゆめなりけりと−わするはかりに,あけくれの−そらにうきみは−きえななむ−ゆめなりけりと−みてもやむへく
010,01128,たのめおきし−あさちかつゆに−あきかけて−このはふりしく−やとのかよひち,あきかけて−いひしなからも−あらなくに−このはふりしく−えにこそありけれ
010,01131,あふことは−いつといふきの−みねにおふる−さしもたえせぬ−おもひなりけり,かくとたに−えやはいふきの−さしもくさ−さしもしらしな−もゆるおもひを
010,01132,ふしのねの−けふりもなほそ−たちのほる−うへなきものは−おもひなりけり,よのひとの−およはぬものは−ふしのねの−くもゐにたかき−おもひなりけり
010,01133,なきなのみ−たつたのやまに−たつくもの−ゆくへもしらぬ−なかめをそする,なきなのみ−たつたのやまの−ふもとには−よにもあらしの−かせもふかなむ
010,01134,あふことの−むなしきそらの−うきくもは−みをしるあめの−たよりなりけり,かすかすに−おもひおもはす−とひかたみ−みをしるあめは−ふりそまされる
010,01135,わかこひは−あふをかきりの−たのみたに−ゆくへもしらぬ−そらのうきくも,わかこひは−ゆくへもしらす−はてもなし−あふをかきりと−おもふはかりそ
010,01136,おもかけの−かすめるつきそ−やとりける−はるやむかしの−そてのなみたに,つきやあらぬ−はるやむかしの−はるならぬ−わかみひとつは−もとのみにして
010,01138,つれなさの−たくひまてやは−つらからぬ−つきをもめてし−ありあけのそら,ありあけの−つれなくみえし−わかれより−あかつきはかり−うきものはなし
010,01138,つれなさの−たくひまてやは−つらからぬ−つきをもめてし−ありあけのそら,おほかたは−つきをもめてし−これそこの−つもれはひとの−おいとなるもの
010,01140,なつひきの−てひきのいとの−としへても−たえぬおもひに−むすほほれつつ,なつひきの−てひきのいとを−くりかへし−ことしけくとも−たえむとおもふな
010,01141,いくよわれ−なみにしをれて−きふねかは−そてにたまちる−ものおもふらむ,おくやまに−たきりておつる−たきつせに−たまちるはかり−ものなおもひそ
010,01144,こひしなむ−おなしうきなを−いかにして−あふにかへつと−ひとにいはれむ,いのちやは−なにそはつゆの−あたものを−あふにしかへは−をしからなくに
010,01145,あすしらぬ−いのちをそおもふ−おのつから−あらはあふよを−まつにつけても,いかにして−しはしわすれむ−いのちたに−あらはあふよの−ありもこそすれ
010,01146,つれもなき−ひとのこころは−うつせみの−むなしきこひに−みをやかへてむ,うちはへて−ねをなきくらす−うつせみの−むなしきこひも−われはするかな
010,01152,きのふまて−あふにしかへはと−おもひしを−けふはいのちの−をしくもあるかな,いのちやは−なにそはつゆの−あたものを−あふにしかへは−をしからなくに
010,01153,あふことを−けふまつかえの−たむけくさ−いくよしをるる−そてとかはしる,しらなみの−はままつかえの−たむけくさ−いくよまてにか−としのへぬらむ
010,01156,ひとこころ−うすはなそめの−かりころも−さてたにあらて−いろやかはらむ,よのなかの−ひとのこころは−はなそめの−うつろひやすき−いろにそありける
010,01160,まくらたに−しらねはいはし−みしままに−きみかたるなよ−はるのよのゆめ,ゆめとても−ひとにかたるな−しるといへは−たまくらならぬ−まくらたにせす
010,01166,いかにせむ−くすのうらふく−あきかせに−したはのつゆの−かくれなきみを,あきかせの−ふきうらかへす−くすのはの−うらみてもなほ−うらめしきかな
010,01167,あけかたき−ふたみのうらに−よるなみの−そてのみぬれて−おきつしまひと,ゆふつくよ−おほつかなきを−たまくしけ−ふたみのうらは−あけてこそみめ
010,01174,おもひいてて−いまはけぬへし−よもすから−おきうかりつる−きくのうへのつゆ,おとにのみ−きくのしらつゆ−よるはおきて−ひるはおもひに−あへすけぬへし
010,01175,うはたまの−よるのころもを−たちなから−かへるものとは−いまそしりぬる,いとせめて−こひしきときは−うはたまの−よるのころもを−かへしてそきる
010,01179,こころから−しはしとつつむ−ものからに−しきのはねかき−つらきけさかな,あかつきの−しきのはねかき−ももはかき−きみかこぬよは−われそかすかく
010,01190,にはにおふる−ゆふかけくさの−したつゆや−くれをまつまの−なみたなるらむ,わかやとの−くれくさかけの−しらつゆの−けぬかにもとな−おもほゆるかも
010,01201,いかかふく−みにしむいろの−かはるかな−たのむるくれの−まつかせのこゑ,まつかせは−いろやみとりに−ふきつらむ−ものおもふひとの−みにそしみける
010,01203,いまこむと−たのめしことを−わすれすは−このゆふくれの−つきやまつらむ,いまこむと−いひしはかりに−なかつきの−ありあけのつきを−まちいてつるかな
010,01204,きみまつと−ねやへもいらぬ−まきのとに−いたくなふけそ−やまのはのつき,きみこすは−ねやへもいらし−こむらさき−わかもとゆひに−しもはおくとも
010,01210,なれゆくは−うきよなれはや−すまのあまの−しほやきころも−まとほなるらむ,すまのあまの−しほやきころも−をさをあらみ−まとほにあれや−きみかきまさぬ
010,01218,やましろの−よとのわかこも−かりにきて−そてぬれぬとは−かこたさらなむ,やましろの−よとのわかこも−かりにたに−こぬひとたのむ−われそはかなき
010,01219,かけておもふ−ひともなけれと−ゆふされは−おもかけたえぬ−たまかつらかな,ひとはいさ−おもひやすらむ−たまかつら−おもかけにのみ−いととみえつつ
010,01225,たのめこし−ことのははかり−ととめおきて−あさちかつゆと−きえなましかは,たのめこし−ことのはいまは−かへしてむ−わかみふるれは−おきところなし
010,01241,ことのはの−うつろふたにも−あるものを−いととしくれの−ふりまさるらむ,いまはとて−わかみしくれに−ふりぬれは−ことのはさへに−うつろひにけり
010,01243,くすのはに−あらぬわかみも−あきかせの−ふくにつけつつ−うらみつるかな,あきかせの−ふきうらかへす−くすのはの−うらみてもなほ−うらめしきかな
010,01245,あさちおふる−のへやかるらむ−やまかつの−かきほのくさは−いろもかはらす,あなこひし−いまもみてしか−やまかつの−かきほにさける−やまとなてしこ
010,01257,さらしなや−をはすてやまの−ありあけの−つきすもものを−おもふころかな,わかこころ−なくさめかねつ−さらしなや−をはすてやまに−てるつきをみて
010,01259,さらしなの−やまよりほかに−てるつきも−なくさめかねつ−このころのそら,わかこころ−なくさめかねつ−さらしなや−をはすてやまに−てるつきをみて
010,01271,わすらるる−みをしるそての−むらさめに−つれなくやまの−つきはいてけり,わすらるる−みをしるあめは−ふらねとも−そてはかりこそ−かわかさりけれ
010,01272,めくりあはむ−かきりはいつと−しらねとも−つきなへたてそ−よそのうきくも,わするなよ−ほとはくもゐに−なりぬとも−そらゆくつきの−めくりあふまて
010,01273,わかなみた−もとめてそてに−やとれつき−さりとてひとの−かけはみえねと,こひすれは−わかみはかけと−なりにけり−さりとてひとに−そはぬものゆゑ
010,01275,いくめくり−そらゆくつきも−へたてきぬ−ちきりしなかは−よそのうきくも,わするなよ−ほとはくもゐに−なりぬとも−そらゆくつきの−めくりあふまて
010,01276,いまこむと−ちきりしことは−ゆめなから−みしよににたる−ありあけのつき,いまこむと−いひしはかりに−なかつきの−ありあけのつきを−まちいてつるかな
010,01277,わすれしと−いひしはかりの−なこりとて−そのよのつきは−めくりきにけり,いまこむと−いひしはかりに−なかつきの−ありあけのつきを−まちいてつるかな
010,01277,わすれしと−いひしはかりの−なこりとて−そのよのつきは−めくりきにけり,わするなよ−ほとはくもゐに−なりぬとも−そらゆくつきの−めくりあふまて
010,01278,おもひいてて−よなよなつきに−たつねすは−まてとちきりし−なかやたえなむ,いまこむと−いひしはかりに−なかつきの−ありあけのつきを−まちいてつるかな
010,01284,まつやまと−ちきりしひとは−つれなくて−そてこすなみに−のこるつきかけ,きみをおきて−あたしこころを−わかもたは−すゑのまつやま−なみもこえなむ
